state,test_id,recall_vote,district,census_fips,ca_race,ca_gender,ca_partyaffiliation,ca_voterstatus,ca_age,co_find,di_statehousedistrict,di_uniqueprecinctcode,es_genrate,es_anyprimary,hh_totalpersons,hh_totalhh2s,hh_ageavg,hh_children,hh_white,hh_black,hh_asian,hh_hispanic,hh_otherrace,hh_dems,hh_reps,hh_type,hh_partisanbehave,sy_marriagescore,sy_educscore,sy_gunscore,ac_pctwhite,ac_pctblack,ac_pctindianalaskan,ac_pctasian,ac_pcthawaiianpacific,ac_pctotherrace,ac_pcthispaniclatino,ac_pctnonenglishspkrs,ac_pctalternativeworkschedule,ac_pctgraduatedegree,ac_pctarmedforces,ac_pctveterans,ac_pctpublicassistance,ac_pcthhsincome200kplus,ac_medianhhincome,sy_partisanscore2012,sy_voteprop2012,sy_ideologymodel,density_cluster,member_type_status,afl_mem
CO,2548997,No,11,08041000102,C,M,NPA,A,93,11000,17,5112e6,0.9875,Y,3,1,90.5,0,3,0,0,0,0,0,1,O,R,0.601,0.24,0.283,0.826046,0,0.003974,0.051331,0,0.020913,0.101711,0.138614,0.034642,0.116071,0,0.21008,0,0,57132,12.98,88.6,28.7,Suburban,NA,0
CO,1427367,No,11,08041006000,C,F,DEM,A,81,23000,17,5112e6,0.7609,Y,1,1,81,1,1,0,0,0,0,1,0,SP,D,0.091,0.25,0.14,0.445983,0.244875,0.029962,0.060942,0,0.059834,0.166759,0.205534,0.114545,0.020239,0.005191,0.177503,0.057971,0,21540,97.43,96.6,67.8,Suburban,NA,0
CO,135213,No,11,08041002101,B,F,DEM,A,86,5000,17,5112e6,0.9875,Y,2,2,89.5,0,1,1,0,0,0,1,1,SS,DR,0.063,0.195,0.107,0.748716,0.13078,0.029599,0,0,0.00327,0.105091,0.104024,0.162037,0.011583,0.031406,0.175893,0.050049,0,32750,98.21,95.4,63.8,Suburban,NA,0
CO,4409537,Yes,11,08041006300,C,M,REP,A,66,52000,17,5112e6,0.912,Y,3,2,55.33,0,3,0,0,0,0,0,2,GN,R,0.915,0.407,0.633,0.409994,0.118966,0.003251,0.020159,0,0.076661000000000007,0.374219,0.368557,0.088834,0.050693,0.029496,0.216442,0.061856,0,64068,1.62,98.2,16.5,Suburban,NA,0
CO,3472490,Yes,11,08041006300,C,F,NPA,A,64,25000,17,5112e6,0.7609,N,1,1,64,0,1,0,0,0,0,0,0,S,O,0.268,0.347,0.266,0.439987,0.138345,0.003251,0.044536,0,0.080543,0.296589,0.252809,0.041356,0.066779,0.029496,0.216442,0.016854,0,42931,21.95,94.5,36,Suburban,NA,0
CO,2471065,DK,11,08041005201,C,M,REP,A,62,44000,17,5112e6,0.912,Y,4,3,56.33,0,3,1,0,0,0,0,3,GN,R,0.877,0.244,0.605,0.253893,0.233131,0.017335,0.067474,0,0.04282,0.390138,0.315968,0.15897,0.063103,0.02108,0.162574,0.04077,0,33549,0.34,97.7,13.6,Suburban,NA,0
CO,83050,DK,11,08041005000,B,F,DEM,A,57,39000,17,5112e6,0.3281,N,3,3,55,0,1,2,0,0,0,2,0,O,D,0.403,0.351,0.196,0.709747,0.044765,0.008506,0.009386,0,0.166065,0.026715,0.123529,0.108579,0.034404,0.043752,0.226415,0,0,70000,97.77,84.3,65.7,Suburban,NA,0
CO,1900517,DK,11,08041005202,M,M,REP,A,87,13000,17,5112e6,0.7609,Y,3,1,86,0,0,0,0,0,3,0,2,O,R,0.714,0.418,0.389,0.5876,0.134812,0.028015,0.036974,0.010808,0.011377,0.194539,0.095388,0.040127,0.031674,0.073213,0.261563,0.048218,0,38595,2.68,92.7,22.8,Suburban,NA,0
CO,1775810,Yes,11,08041006300,C,F,REP,A,56,71000,17,5112e6,0.9875,Y,2,1,62,0,2,0,0,0,0,0,2,MN,R,0.892,0.423,0.406,0.439987,0.138345,0.003251,0.044536,0,0.080543,0.296589,0.252809,0.041356,0.066779,0.029496,0.216442,0.016854,0,42931,1.08,99,26,Suburban,NA,0
CO,393076,No,11,08041001900,C,M,DEM,A,62,59000,18,5112e6,0.912,Y,2,1,62,0,2,0,0,0,0,2,0,MN,D,0.917,0.361,0.562,0.70801,0.05857,0,0.020672,0,0.012059,0.200689,0.165399,0.085227,0.011392,0,0.184659,0.157795,0.022814,36094,96.53,95.6,63.4,Suburban,NA,0
CO,2903942,No,11,08041000202,C,F,DEM,A,56,66000,18,5112e6,0.3075,Y,2,1,44,0,2,0,0,0,0,2,0,GN,D,0.462,0.536,0.227,0.969849,0.009045,0.00732,0,0,0,0.021106,0.1,0.08094,0.188782,0,0.20155,0.023684,0.028947,67069,96.6,94.3,75.6,Suburban,NA,0
CO,4187647,Yes,11,08041004600,C,M,NPA,A,74,78000,17,5112e6,0.3075,N,3,2,51,0,3,0,0,0,0,0,1,GN,RO,0.354,0.238,0.591,0.805206,0.020646,0.003146,0.004189,0,0.038001,0.128965,0.085492,0.17847,0.033243,0.014776,0.213377,0.059585,0.01468,49423,35.25,32.5,38.2,Rural,NA,0
CO,2224484,No,11,08041002700,B,M,DEM,A,48,70000,18,5112e6,0.6098,N,2,1,49,0,1,1,0,0,0,2,0,MN,D,0.902,0.472,0.445,0.53369,0.213904,0.009631,0,0.008556,0.040642,0.192513,0.159905,0.126411,0.059633,0.005063,0.168675,0.083532,0,33633,97.7,95.1,59.6,Suburban,NA,0
CO,3736115,Yes,11,08041002700,C,F,NPA,A,75,5000,18,5112e6,0.6853,N,2,1,75,0,2,0,0,0,0,0,0,O,O,0.072,0.21,0.15,0.53369,0.213904,0.009631,0,0.008556,0.040642,0.192513,0.159905,0.126411,0.059633,0.005063,0.168675,0.083532,0,33633,49.7,91.5,42.7,Suburban,NA,0
CO,136050,Yes,11,08041002000,C,M,REP,A,71,41000,18,5112e6,0.7609,Y,6,3,51.33,0,4,1,0,1,0,2,4,MN,DR,0.848,0.168,0.559,0.639877,0.15092,0,0,0,0.062577,0.146626,0.08628,0.099024,0.059946,0.011065,0.174981,0.065064,0.021216,53596,1.88,98.7,14.2,Suburban,NA,0
CO,2210780,Yes,11,08041006200,C,F,DEM,A,62,6000,17,5112e6,0.5342,Y,1,1,62,0,1,0,0,0,0,1,0,S,D,0.192,0.147,0.162,0.718462,0.043077,0,0,0,0,0.238462,0.208633,0.037037,0.016729,0.011432,0.204297,0.043165,0,32530,90.09,98.3,63,Suburban,NA,0
CO,2317613,Yes,11,08041002101,C,F,REP,A,72,32000,17,5112e6,0.9875,Y,1,1,72,0,1,0,0,0,0,0,1,S,R,0.166,0.412,0.219,0.748716,0.13078,0.029599,0,0,0.00327,0.105091,0.104024,0.162037,0.011583,0.031406,0.175893,0.050049,0,32750,2.06,97.4,27.1,Suburban,NA,0
CO,1375304,Yes,11,08041005700,B,M,NPA,A,28,18000,20,5112e6,0.1412,N,4,4,39.75,0,3,1,0,0,0,2,0,GN,DO,0.142,0.253,0.213,0.753434,0.079791,0,0.005886,0,0.002616,0.158273,0.154982,0.019324,0.061376,0.01464,0.171858,0.009225,0,54643,86.84,60.1,59,Suburban,NA,0
CO,4865259,No,11,08041002900,B,F,DEM,A,52,9000,17,5112e6,0.7097,Y,1,1,52,0,0,1,0,0,0,1,0,S,D,0.147,0.248,0.163,0.612065,0.042178,0.007685,0.009318,0.008828,0.025012,0.302599,0.244961,0.219048,0.024096,0.002716,0.21467,0.100775,0,24943,91.2,90.9,55,Suburban,NA,0
CO,4888703,No,11,08041002300,C,F,REP,A,70,7000,18,5112e6,0.9875,Y,1,1,70,0,1,0,0,0,0,0,1,S,R,0.08,0.251,0.203,0.857008,0.118532,0,0.022578,0,0,0.001881,0.103118,0.221687,0.042526,0.024473,0.210945,0.153477,0.023981,22438,2.13,98.1,19.7,Rural,NA,0
CO,4876074,No,11,08041006300,C,M,REP,A,58,19000,17,5112e6,0.8364,Y,2,1,60,0,1,0,1,0,0,0,2,O,R,0.912,0.306,0.719,0.552463,0.186296,0.003251,0.079229,0,0,0.182013,0.250614,0.096774,0.017241,0.029496,0.216442,0.027027,0,58365,1.85,94.9,10.8,Suburban,NA,0
CO,4802850,Yes,11,08041002700,C,F,REP,A,73,5000,18,5112e6,0.9875,Y,1,1,73,0,1,0,0,0,0,0,1,S,R,0.089,0.219,0.16,0.537534,0.253351,0.009631,0,0,0.048257,0.160858,0.119403,0.128571,0.08742,0.005063,0.168675,0.20398,0,15000,7.36,97.1,27,Suburban,NA,0
CO,2559491,Yes,11,08041006501,C,M,NPA,A,72,16000,17,5112e6,0.912,N,2,1,73,0,2,0,0,0,0,0,0,O,O,0.864,0.248,0.474,0.453365,0.125148,0.005789,0.008264,0,0.084416,0.328808,0.230634,0.200965,0.00765,0.010984,0.253158,0.214789,0,36389,30.06,91.6,31,Suburban,NA,0
CO,4178897,No,11,08041002000,B,M,DEM,A,33,11000,17,5112e6,0.4698,N,6,4,34,0,3,3,0,0,0,2,0,GR,DO,0.482,0.303,0.285,0.753065,0.1331,0,0.028021,0,0,0.028021,0.063401,0.085106,0.085837,0.011065,0.174981,0.043228,0,29886,87.83,92.1,48.4,Suburban,Active,1
CO,540403,DK,11,08041005202,C,M,NPA,A,39,21000,17,5112e6,0.2545,N,2,2,39,0,1,0,0,1,0,0,0,O,O,0.325,0.32,0.382,0.514368,0,0.028015,0.022989,0,0.077586,0.336207,0.234568,0.369863,0.026355,0.073213,0.261563,0.160494,0,32222,60.14,65.5,54.9,Suburban,NA,0
CO,2840394,No,11,08041005300,C,M,REP,A,61,12000,17,5112e6,0.6098,Y,2,2,56.5,0,1,1,0,0,0,1,1,SS,DR,0.178,0.322,0.426,0.3243,0.261969,0.002302,0.042457,0,0.024842,0.341463,0.281119,0.25731,0.00491,0.036222,0.162127,0.027972,0,35213,8.18,88.6,33.9,Suburban,NA,0
CO,4541643,DK,11,08041002101,C,F,DEM,A,61,15000,18,5112e6,0.4812,Y,213,189,84.51,1,180,19,0,11,3,89,67,GN,DR,0.878,0.273,0.209,0.748716,0.13078,0.029599,0,0,0.00327,0.105091,0.104024,0.162037,0.011583,0.031406,0.175893,0.050049,0,32750,97.76,96.3,78.5,Suburban,NA,0
CO,2658199,No,11,08041006300,B,F,DEM,A,72,96000,17,5112e6,0.9875,Y,2,1,75.5,0,0,2,0,0,0,2,0,MN,D,0.86,0.264,0.284,0.409994,0.118966,0.003251,0.020159,0,0.076661000000000007,0.374219,0.368557,0.088834,0.050693,0.029496,0.216442,0.061856,0,64068,97.19,99.4,63.5,Suburban,NA,0
CO,3978439,Yes,11,08041002000,C,F,REP,A,48,58000,18,5112e6,0.6853,Y,5,2,49.2,1,4,0,0,1,0,1,3,MC,DR,0.825,0.326,0.298,0.639877,0.15092,0,0,0,0.062577,0.146626,0.08628,0.099024,0.059946,0.011065,0.174981,0.065064,0.021216,53596,1.13,98.8,25.8,Suburban,NA,0
CO,997199,No,11,08041000900,C,F,REP,I,56,35000,18,5112e6,0.912,Y,2,2,48.5,2,2,0,0,0,0,0,1,GN,RO,0.317,0.639,0.266,0.945693,0,0,0,0,0.012172,0.042135,0.135506,0.043689,0.190176,0,0.141168,0.034305,0,44522,0.87,80.4,17.6,Suburban,NA,0
CO,3275403,No,11,08041001302,C,F,REP,A,30,NA,18,5112e6,0.4132,N,2,1,30.5,NA,2,0,0,0,0,0,1,O,RO,0.891,0.535,0.216,0.799825,0,0,0.014893,0,0.040736,0.144547,0.12009,0.076427,0.15252,0.009625,0.14723,0.111111,0.01459,57768,3.56,85.3,31.1,Suburban,NA,0
CO,3537011,Yes,11,08041006700,C,F,DEM,A,39,103000,18,5112e6,0.6225,N,2,1,39.5,2,2,0,0,0,0,1,0,MC,DO,0.921,0.618,0.22,0.956036,0,0.015436,0,0,0.043964,0,0.023599,0.089122,0.221286,0.002935,0.154529,0.044248,0,32679,75.29,93.8,62.5,Rural,NA,0
CO,2498289,No,11,08041001302,C,F,NPA,A,43,44000,18,5112e6,0.7609,Y,2,2,70,0,2,0,0,0,0,0,1,GN,RO,0.171,0.489,0.219,0.705394,0.0574,0,0.025588,0,0.089212,0.122407,0.074667,0.086567,0.172683,0.009625,0.14723,0.104,0.013333,41420,86.37,93.5,67.8,Suburban,NA,0
CO,2985499,Yes,11,08059012056,C,F,REP,A,31,170000,17,5112e6,0.6225,Y,2,1,31,0,2,0,0,0,0,0,1,O,R,0.139,0.732,0.293,0.899623,0,0,0,0,0,0.100377,0.111111,0.037736,0.089372,0.002884,0.129394,0,0.21513,136250,1.86,96.1,27.6,Suburban,NA,0
CO,3885550,Yes,11,08031004405,C,M,NPA,A,32,28000,17,5112e6,0.5391,N,7,3,51.5,1,6,1,0,0,0,0,3,GN,RO,0.529,0.39,0.448,0.265185,0.471111,0.00867,0.01037,0,0,0.253333,0.126866,0.057692,0.142857,0,0.075221,0.201493,0,35530,31.4,81,38.3,Urban,NA,0
CO,708387,DK,11,08041002101,C,F,DEM,A,27,17000,18,5112e6,0.5391,N,5,4,53.8,0,4,1,0,0,0,3,1,GN,DR,0.17,0.263,0.159,0.615385,0,0.029599,0,0,0.057942,0.277722,0.077236,0.111753,0.021368,0.031406,0.175893,0.089431,0,28684,94.45,76.2,73.7,Exurban,NA,0
CO,3588779,Yes,11,08041002101,C,F,DEM,A,67,25000,18,5112e6,0.7969,Y,3,2,64,0,2,0,1,0,0,2,1,O,DR,0.869,0.231,0.301,0.748716,0.13078,0.029599,0,0,0.00327,0.105091,0.104024,0.162037,0.011583,0.031406,0.175893,0.050049,0,32750,80.28,91,47.7,Suburban,NA,0
CO,2859530,Yes,11,08041005201,H,M,REP,A,65,9000,17,5112e6,0.884,Y,1,1,65,0,0,0,0,1,0,0,1,S,R,0.258,0.295,0.375,0.253893,0.233131,0.017335,0.067474,0,0.04282,0.390138,0.315968,0.15897,0.063103,0.02108,0.162574,0.04077,0,33549,2.34,96.1,18.8,Suburban,NA,0
CO,3999902,Yes,11,08041002000,C,F,REP,A,32,40000,18,5112e6,0.4888,N,4,3,35.75,0,4,0,0,0,0,1,2,MN,DR,0.897,0.45,0.265,0.753065,0.1331,0,0.028021,0,0,0.028021,0.063401,0.085106,0.085837,0.011065,0.174981,0.043228,0,29886,2.36,96.1,28,Suburban,NA,0
CO,3729017,DK,11,08041002101,C,F,REP,A,94,7000,17,5112e6,0.8364,Y,6,4,91.8,0,5,1,0,0,0,1,3,GR,DR,0.371,0.107,0.125,0.748716,0.13078,0.029599,0,0,0.00327,0.105091,0.104024,0.162037,0.011583,0.031406,0.175893,0.050049,0,32750,3.59,94.4,28.8,Suburban,NA,0
CO,2779979,Yes,11,08041001800,C,M,REP,A,78,98000,18,5112e6,0.884,Y,2,1,78,0,2,0,0,0,0,0,1,O,R,0.654,0.504,0.397,0.861257,0,0,0,0,0,0.138743,0.143695,0.048223,0.214863,0.015196,0.176875,0.164223,0.073314,57813,0.34,98.8,22.8,Suburban,NA,0
CO,1675328,No,11,08041001900,H,F,DEM,A,65,16000,18,5112e6,0.9875,Y,2,2,50,0,1,0,0,1,0,1,1,GN,DR,0.221,0.187,0.184,0.637424,0.082657,0,0.004564,0,0.014706,0.260649,0.140107,0.117503,0.015498,0,0.184659,0.164706,0,19401,99.4,98.8,73.3,Suburban,NA,0
CO,4694747,No,11,08041001500,C,F,REP,A,60,20000,18,5112e6,0.7609,Y,2,1,62,1,1,1,0,0,0,0,1,O,R,0.853,0.326,0.375,0.828369,0,0,0.035461,0,0.034043,0.102128,0.022152,0.062016,0.061538,0.005932,0.16,0.022152,0,29242,4.06,98.2,27,Suburban,NA,0
CO,4177894,Yes,11,08041001302,C,F,REP,A,79,15000,18,5112e6,0.899,Y,2,2,53.5,0,2,0,0,0,0,0,1,GN,RO,0.172,0.232,0.17,0.705394,0.0574,0,0.025588,0,0.089212,0.122407,0.074667,0.086567,0.172683,0.009625,0.14723,0.104,0.013333,41420,1.51,98.4,23.8,Suburban,NA,0
CO,3485408,No,11,08041002400,C,F,NPA,A,54,NA,18,5112e6,0.6853,N,5,3,55.4,0,5,0,0,0,0,2,1,GN,DR,0.565,0.38,0.231,0.874659,0,0,0.092643,0,0,0.032698,0.194553,0,0.127253,0.016929,0.217196,0.050584,0,27480,65.35,80.8,53.7,Suburban,NA,0
CO,41442,Yes,11,08041002900,C,F,NPA,A,71,31000,20,5112e6,0.912,N,2,1,74.5,0,2,0,0,0,0,0,0,MN,O,0.845,0.137,0.393,0.395262,0.052369,0.007685,0,0.147132,0.099751,0.305486,0.519403,0.371747,0.085069,0.002716,0.21467,0.253731,0,40903,5.15,96.2,25.3,Suburban,NA,0
CO,1537237,DK,11,08041006200,C,F,DEM,A,52,56000,17,5112e6,0.8181,Y,4,3,46.25,0,3,0,0,1,0,1,1,MN,DR,0.908,0.208,0.26,0.581967,0.170641,0,0,0,0,0.233979,0.263672,0.026163,0.047072,0.011432,0.204297,0.121094,0.017578,36458,96.64,94.5,68.7,Suburban,NA,0
CO,1831421,DK,11,08041006400,H,F,NPA,I,54,65000,17,5112e6,0.1866,N,3,2,47,3,0,0,0,3,0,0,1,MC,RO,0.956,0.264,0.388,0.237454,0.330477,0.007153,0.012648,0,0.082415,0.322725,0.219895,0.053518,0.008352,0.014551,0.216138,0,0,28839,73.9,27.5,41.9,Suburban,NA,0
CO,4841818,Yes,11,08041003303,C,F,REP,A,81,84000,17,5112e6,0.912,Y,3,2,81.67,0,3,0,0,0,0,0,3,MN,R,0.84,0.226,0.24,0.753759,0,0.016255,0.153195,0,0.029135,0.06391,0.212411,0.164623,0.076923,0.022671,0.223709,0,0,58125,0.68,98.8,19,Suburban,NA,0
CO,2747246,No,11,08041000900,C,M,NPA,A,67,69000,18,5112e6,0.9875,N,1,1,67,0,1,0,0,0,0,0,0,S,O,0.17,0.466,0.389,0.945693,0,0,0,0,0.012172,0.042135,0.135506,0.043689,0.190176,0,0.141168,0.034305,0,44522,94.08,93.7,64.1,Suburban,NA,0
CO,4761367,No,11,08041004200,C,M,DEM,A,28,7000,17,5112e6,0.4132,N,2,2,41.5,0,1,0,1,0,0,1,0,GN,DO,0.125,0.19,0.261,0.621655,0.038929,0.006788,0,0.013382,0.009732,0.309002,0.197059,0.16388,0.016158,0.069625,0.256335,0,0,41071,97.08,80.2,69.6,Suburban,NA,0
CO,3878339,No,11,08041001000,C,F,DEM,A,88,78000,18,5112e6,0.9875,Y,2,1,89,0,2,0,0,0,0,1,1,O,DR,0.807,0.439,0.151,0.89185,0.028213,0.002027,0,0,0,0.079937,0.035156,0.153846,0.145022,0.017301,0.192644,0.03125,0.136719,67000,56.18,96.1,23.6,Suburban,NA,0
CO,4958267,DK,11,08041004501,B,F,DEM,A,99,13000,17,5112e6,0.5342,Y,2,2,99,0,1,1,0,0,0,1,0,O,D,0.188,0.072,0.059,0.55765,0.172395,0.006596,0.038248,0,0.012195,0.219512,0.206096,0.122781,0.01155,0.009794,0.171278,0.050798,0,31431,99.03,96.5,54.3,Rural,NA,0
CO,3228929,No,11,08041001600,C,M,NPA,A,28,71000,18,5112e6,0.5391,N,1177,1043,21.8,3,1015,41,51,51,19,602,49,GR,DR,0.005,0.535,0.208,0.836443,0.030735,0,0.051592,0,0.037322,0.043908,0.229665,0.258242,0.28626,0.006183,0.116038,0.057416,0,43802,67.81,75.8,63.4,Suburban,NA,0
CO,174433,No,11,08041006600,C,M,DEM,A,80,NA,18,5112e6,0.912,Y,2,1,78.5,NA,2,0,0,0,0,2,0,O,D,0.877,0.412,0.378,0.971602,0,0.008651,0,0,0.017241,0.008114,0.050802,0.008529,0.103834,0,0.1089,0,0,46600,96.66,95.2,61.9,Suburban,NA,0
CO,457973,DK,11,08041003400,C,F,REP,A,51,NA,18,5112e6,0.4133,Y,2,2,55,0,1,1,0,0,0,1,1,O,DR,0.461,0.471,0.293,0.972516,0,0.006725,0.003171,0,0.008457,0.008457,0.01222,0.110701,0.157963,0.002859,0.165172,0.046843,0.016293,40750,8.88,96,36.4,Rural,NA,0
CO,1335299,No,11,08041001700,C,F,DEM,A,59,106000,18,5112e6,0.4698,N,2,2,49,0,2,0,0,0,0,1,0,GN,DO,0.217,0.447,0.247,0.806848,0.027132,0,0.008398,0,0,0.157623,0.179048,0.039492,0.073131,0.034976,0.093008,0.074286,0,35368,92.46,91.9,69.1,Suburban,NA,0
CO,4618495,No,11,08041002102,C,M,NPA,A,37,32000,17,5112e6,0.4132,N,1,1,37,0,1,0,0,0,0,0,0,S,O,0.25,0.302,0.389,0.466292,0.019262,0.003434,0,0,0,0.514446,0.256858,0.248031,0.016058,0.008286,0.162871,0.124688,0,31862,88.67,78.9,64,Suburban,NA,0
CO,3588599,DK,11,08041002700,C,F,DEM,A,82,7000,18,5112e6,0.98,Y,2,1,83,0,2,0,0,0,0,2,0,MN,D,0.769,0.137,0.138,0.537534,0.253351,0.009631,0,0,0.048257,0.160858,0.119403,0.128571,0.08742,0.005063,0.168675,0.20398,0,15000,93.01,98.1,65,Suburban,NA,0
CO,1286154,Yes,11,08041001900,C,F,DEM,I,75,5000,18,5112e6,0.2278,N,1,1,75,0,1,0,0,0,0,1,0,S,D,0.062,0.121,0.139,0.637424,0.082657,0,0.004564,0,0.014706,0.260649,0.140107,0.117503,0.015498,0,0.184659,0.164706,0,19401,88.37,12.7,56.5,Suburban,NA,0
CO,3869251,Yes,11,08041006700,C,M,REP,A,80,68000,18,5112e6,0.9875,Y,2,1,77.5,0,2,0,0,0,0,0,2,MN,R,0.923,0.55,0.642,0.956677,0,0.015436,0.010682,0,0.020178,0.012463,0.065534,0.018935,0.247423,0.002935,0.154529,0.131068,0.01699,42849,1.14,98.9,21.2,Rural,NA,0
CO,1438874,Yes,11,08041006600,C,M,REP,A,62,58000,18,5112e6,0.884,Y,4,3,57.5,0,4,0,0,0,0,0,3,GN,R,0.171,0.552,0.526,0.971602,0,0.008651,0,0,0.017241,0.008114,0.050802,0.008529,0.103834,0,0.1089,0,0,46600,3.68,98.5,20.1,Suburban,NA,0
CO,3068187,DK,11,08041003303,C,F,DEM,A,84,71000,17,5112e6,0.8364,Y,4,2,65.67,0,4,0,0,0,0,2,1,MN,DR,0.725,0.137,0.23,0.753759,0,0.016255,0.153195,0,0.029135,0.06391,0.212411,0.164623,0.076923,0.022671,0.223709,0,0,58125,96.49,99,68.7,Suburban,NA,0
CO,936997,Yes,11,08041001301,C,M,DEM,A,71,31000,18,5112e6,0.912,Y,3,2,66.67,0,3,0,0,0,0,2,1,MN,DR,0.855,0.397,0.463,0.882682,0,0,0,0,0,0.117318,0.105121,0.061785,0.016514,0,0.149815,0.024259,0,33516,55.38,92.4,21,Suburban,NA,0
CO,4386292,No,11,08041006700,C,F,DEM,A,50,147000,18,5112e6,0.7609,Y,2,1,56.5,0,2,0,0,0,0,2,0,MN,D,0.814,0.69,0.25,0.958455,0,0.015436,0,0,0.031341,0.010204,0.072441,0.018692,0.273234,0.002935,0.154529,0.16378,0.152756,73482,98.55,98.4,82.1,Rural,NA,0
CO,1225968,Yes,11,08041006700,C,F,REP,A,50,94000,18,5112e6,0.7371,Y,3,2,45.33,0,3,0,0,0,0,0,3,MN,R,0.922,0.518,0.298,0.956036,0,0.015436,0,0,0.043964,0,0.023599,0.089122,0.221286,0.002935,0.154529,0.044248,0,32679,2.31,99.2,26.9,Rural,NA,0
CO,48185,Yes,11,08041002400,C,F,REP,A,67,16000,18,5112e6,0.9712,Y,3,1,50.67,0,3,0,0,0,0,0,3,GN,R,0.444,0.185,0.34,0.874659,0,0,0.092643,0,0,0.032698,0.194553,0,0.127253,0.016929,0.217196,0.050584,0,27480,0.88,99,15,Suburban,NA,0
CO,784827,No,11,08041006200,H,F,DEM,A,44,24000,17,5112e6,0.6098,N,1,1,44,2,0,0,0,1,0,1,0,SP,D,0.361,0.246,0.214,0.471769,0.066262,0,0,0,0.037797,0.424172,0.315341,0.122153,0.008333,0.011432,0.204297,0.055398,0,33088,96.57,93.8,65.3,Suburban,NA,0
CO,1547877,No,11,08041005400,B,M,DEM,A,56,55000,17,5112e6,0.8948,Y,5,1,39.6,0,1,4,0,0,0,1,0,MN,DO,0.77,0.36,0.541,0.422535,0.202305,0.006777,0.06274,0,0.03009,0.28233,0.384211,0.059524,0.020522,0.016972,0.177527,0.170175,0,37600,97.97,99,65.2,Suburban,Active,1
CO,2611124,No,11,08041002700,B,F,DEM,A,42,17000,18,5112e6,0.0994,N,4,1,51.67,0,2,2,0,0,0,3,0,GR,D,0.551,0.274,0.243,0.53369,0.213904,0.009631,0,0.008556,0.040642,0.192513,0.159905,0.126411,0.059633,0.005063,0.168675,0.083532,0,33633,95.94,58.3,60,Suburban,NA,0
CO,3296496,DK,11,08041001000,C,M,DEM,A,45,103000,18,5112e6,0.7097,Y,3,3,42.67,1,3,0,0,0,0,2,0,O,D,0.572,0.735,0.366,0.90454,0,0.002027,0,0,0.024447,0.071013,0.061702,0.041929,0.373708,0.017301,0.192644,0.019149,0.121277,95449,97.79,94.4,80.2,Suburban,NA,0
CO,1964579,No,11,08041002102,C,F,REP,A,60,69000,17,5112e6,0.7097,Y,5,2,51.5,0,5,0,0,0,0,0,3,GN,R,0.854,0.288,0.475,0.466292,0.019262,0.003434,0,0,0,0.514446,0.256858,0.248031,0.016058,0.008286,0.162871,0.124688,0,31862,0.48,99.2,21.2,Suburban,NA,0
CO,2984349,Yes,11,08041006501,C,F,REP,A,67,66000,17,5112e6,0.4888,Y,4,1,58,0,3,1,0,0,0,0,2,MN,RO,0.829,0.182,0.401,0.695844,0.083753,0.005789,0.037783,0.014484,0.086902,0.077456,0.192748,0.132053,0.022901,0.010984,0.253158,0.034351,0,42500,1.45,99.2,17.6,Suburban,NA,0
CO,999434,No,11,08041006600,C,M,NPA,A,52,91000,18,5112e6,0.4888,N,5,2,68.5,0,5,0,0,0,0,0,0,MN,O,0.877,0.485,0.439,0.971602,0,0.008651,0,0,0.017241,0.008114,0.050802,0.008529,0.103834,0,0.1089,0,0,46600,41.39,95.4,41.5,Suburban,NA,0
CO,3382112,No,11,08041002400,C,F,REP,A,63,20000,18,5112e6,0.4338,Y,8,8,57.83,0,7,0,0,1,0,1,2,GN,DR,0.319,0.341,0.225,0.772626,0,0,0.048603,0,0.012291,0.16648,0.146313,0.071565,0.180031,0.016929,0.217196,0.072581,0.025346,48889,5.22,98.4,30.3,Suburban,NA,0
CO,2531772,Yes,11,08041001400,C,M,OTH,A,58,104000,18,5112e6,0.884,Y,4,2,44.25,2,4,0,0,0,0,1,3,MC,DR,0.881,0.583,0.672,0.81146,0,0.016071,0,0,0.085028,0.103512,0.064885,0.237037,0.075893,0.004265,0.146693,0.194656,0,28902,1.17,95.8,17.8,Suburban,NA,0
CO,2866779,No,11,08041003303,B,M,DEM,A,53,26000,20,5112e6,0.5945,Y,2,2,54.5,2,0,1,1,0,0,2,0,MC,D,0.302,0.439,0.268,0.638477,0.152305,0.016255,0,0,0.088577,0.114629,0.107328,0.146725,0.142421,0.022671,0.223709,0.028127,0,31625,99.09,97.3,67.7,Suburban,NA,0
CO,1852449,No,11,08041001700,C,F,NPA,I,56,59000,18,5112e6,0.0354,N,3,1,43,0,3,0,0,0,0,0,0,GN,O,0.518,0.578,0.296,0.982729,0,0,0,0,0,0.017271,0.041825,0.075916,0.061404,0.034976,0.093008,0.053232,0,36509,33.32,31.7,45.3,Suburban,NA,0
CO,4000966,Yes,11,08041006400,C,F,REP,A,42,89000,17,5112e6,0.5391,Y,2,1,43.5,1,2,0,0,0,0,0,1,MC,R,0.92,0.32,0.414,0.441363,0.327258,0.007153,0,0,0.030111,0.18859,0.259857,0.092409,0.032805,0.014551,0.216138,0.014337,0,31500,2.95,98.9,29.5,Suburban,NA,0
