state	test_id	member_type_status
CO	4482064	Active
CO	4375830	Retired
CO	1208776	Active
CO	2145139	Retired
CO	558510	Active
CO	3068207	HH
CO	3203204	Active
NV	3114121	Active
CO	1936573	Active
CO	708853	Retired
CO	2923395	HH
CO	3280986	Active
CO	2667599	Active
CO	4214889	HH
CO	3242336	Active
CO	2242438	Active
CO	3906249	Retired
CO	4635668	Active
CO	151784	Active
CO	4692453	Active
CO	4984950	Active
CO	1106452	HH
CO	1654843	Active
CO	3794653	Retired
CO	2505467	Retired
CO	3588796	HH
CO	660408	HH
CO	3504086	HH
CO	3066796	Active
CO	327084	HH
CO	806480	Retired
CO	3725762	Active
CO	1748175	Active
CO	683304	Retired
CO	1699089	Retired
CO	3708228	Retired
CO	2440994	HH
CO	3858191	HH
CO	1741667	Retired
CO	114783	Retired
CO	2190114	HH
CO	110631	HH
CO	1484377	Active
CO	4628862	HH
CO	4545068	Retired
CO	175806	Retired
CO	2869278	Active
CO	4555538	Retired
CO	1388122	HH
CO	1478476	Retired
	649146	Active
CO	3025877	Active
CO	1198377	Active
CO	2047954	Active
CO	2942321	Retired
CO	3939735	Active
CO	3512121	Active
CO	1141495	HH
CO	181989	Retired
CO	2367074	HH
CO	1953763	Retired
CO	2457650	Retired
NC	1320383	HH
CO	4860173	Retired
CO	410891	Retired
CO	676123	HH
CO	2760384	Retired
CO	3624429	Retired
CO	1622512	Retired
CO	4320264	HH
CO	3652052	Retired
KS	1886840	HH
CO	4706562	Active
CO	3425189	HH
CO	3063527	HH
CO	4176243	Active
CO	422462	HH
CO	4013871	Active
CO	2598865	Active
CO	1811577	Active
CO	668489	HH
CO	3289936	Active
CO	4961970	HH
CO	236751	HH
CO	3801510	HH
CO	645315	Retired
CO	4224374	Retired
CO	3238651	HH
CO	1094157	HH
CO	2509043	Active
CO	2896362	Active
CO	3706115	HH
CO	509925	Active
CO	2264482	Retired
CO	2280600	HH
CO	3329243	Retired
CO	3950832	Active
CO	2872785	Active
CO	502101	Active
CO	1238020	HH
CO	3198476	HH
CO	1331151	HH
CO	132814	Active
CO	2755888	Active
CO	791089	Retired
CO	495995	Active
CO	1779075	Active
CO	1211802	HH
CO	477528	Retired
CO	32086	Retired
CO	4839686	Active
CO	229405	HH
CO	3491897	Active
CO	233292	Active
CO	3052527	HH
CO	1044518	Active
CO	765068	Active
CO	4825905	Active
CO	583023	HH
CO	3231530	Active
CO	1443577	Active
CO	3579480	HH
CO	3384230	HH
CO	1129777	HH
CO	4206416	HH
CO	2670364	HH
CO	3349572	HH
CO	4208787	Active
CO	4948912	HH
CO	2436185	Retired
CO	1685603	HH
CO	4483707	Retired
CO	4706188	Retired
CO	4706188	Retired
CO	4539739	Retired
CO	3460211	Retired
CO	3443492	Retired
CO	1769663	HH
CO	1066491	HH
CO	1481631	Active
CO	2269874	Retired
CO	252758	Active
CO	252758	HH
CO	2204339	Retired
CO	2590535	HH
CO	3725394	Active
CO	2784122	HH
CO	936320	Active
CO	3016113	HH
CO	435516	Active
CO	1189250	Active
CO	3198365	Active
CO	369662	HH
CO	3833554	Active
CO	4253102	Active
CO	1122349	HH
CO	4594129	HH
CO	1775932	Active
CO	3581138	HH
CO	4774748	Active
CO	1827759	HH
CO	861903	HH
CO	4186161	HH
CO	1249649	Active
CO	4138050	Active
CO	131949	Retired
CO	2363716	Retired
CO	174168	HH
CO	903452	HH
CO	4299974	HH
CO	2008841	Active
CO	77416	Active
CO	1249962	HH
CO	4016885	Active
CO	201564	Active
CO	1723487	HH
CO	1764468	Active
CO	4110285	HH
CO	1995699	Active
CO	4963107	HH
CO	3666971	Active
CO	1383605	HH
NV	306255	Active
CO	1923445	HH
CO	3547494	Active
CO	1065436	HH
CO	1777857	HH
CO	1919510	HH
CO	2531089	Active
CO	3637786	Retired
CO	4386330	HH
CO	3823306	Active
CO	3343720	HH
CO	3395510	Active
CO	4165885	HH
CO	627263	Retired
CO	471426	Active
CO	1078096	HH
CO	885690	HH
CO	4777838	Active
CO	873117	HH
CO	1307919	HH
CO	4459244	HH
CO	2785776	HH
CO	1283957	HH
CO	4662155	HH
CO	2102367	HH
CO	666469	HH
CO	1438218	HH
CO	3271064	HH
CO	2296896	HH
CO	3971225	HH
CO	1301596	Retired
CO	794719	Retired
CO	1087818	HH
CO	4004573	HH
CO	3860781	Active
CO	2324401	Retired
CO	4884237	Retired
CO	2981744	Active
CO	3628326	HH
CO	295878	HH
CO	2269010	Active
CO	2586296	HH
CO	2208512	Active
CO	48490	HH
CO	936942	HH
CO	1402318	Active
CA	4835310	HH
CO	920773	HH
CO	1894509	Active
CO	674272	HH
CO	2907054	HH
CO	4546	Retired
CO	720762	HH
CO	2197955	Retired
CO	3848835	Active
CO	1237235	Active
CO	1943512	Retired
CO	3814296	Retired
CO	2867262	HH
CO	1110119	HH
CO	718477	Active
CO	1776241	HH
CO	1472270	HH
CO	84223	Retired
CO	3857938	HH
WV	3139794	HH
WV	4464368	Active
CO	2925709	HH
CO	270319	Active
CO	2640067	HH
CO	2169939	HH
CO	4982101	Active
CO	2602728	HH
CO	3180068	Active
CO	3198053	HH
CO	3166482	Active
CO	2677627	Retired
CO	3844191	Active
CO	4945195	HH
CO	4932426	HH
CO	2558098	Active
CO	2237966	HH
CO	3211026	HH
CO	2788679	HH
CO	3710262	HH
CO	1003051	HH
CO	2351669	Active
CO	4939560	Retired
CO	1594901	Retired
CO	897427	Active
CO	619186	HH
CO	4635988	HH
CO	3771308	HH
CO	1079092	Active
CO	3015408	Retired
CO	2418313	HH
CO	447267	Retired
CO	1313837	Retired
CO	3032834	Retired
CO	1510573	HH
CO	1393461	HH
CO	193303	Active
CO	4829140	HH
CO	3311804	HH
CO	4515878	HH
CO	3136414	Retired
CO	204186	HH
CO	2125372	HH
CO	4340703	Retired
CO	1833486	Active
CO	3136240	HH
CO	515160	Active
CO	3508667	HH
CO	2619688	Active
CO	1449792	HH
CO	2526886	HH
CO	1774669	Retired
CO	26442	Active
CO	1141027	HH
CO	3367654	HH
CO	1277470	Retired
CO	2323792	Retired
CO	1597498	Retired
CO	4730460	HH
CO	3266568	HH
CO	2829979	Active
CO	2064115	HH
CO	3522164	Active
CO	3948711	HH
CO	3736329	Active
CO	3309996	Active
CO	607306	Active
CO	4283029	HH
CO	3337579	Active
CO	4071163	Retired
CO	3060839	Active
CO	2245824	HH
CO	4311223	Active
CO	1145109	Active
CO	1402667	Active
CO	3266984	Active
CO	949737	Active
CO	4807848	HH
CO	3907748	HH
CO	3497207	Active
CO	2053661	HH
CO	3172350	HH
CO	1220614	Retired
CO	2920611	Active
CO	482302	HH
CO	3922330	HH
CO	2365762	Active
CO	836903	Active
CO	4359456	Active
CO	4654308	HH
CO	3979173	HH
CO	14678	HH
CO	1847335	Active
CO	776339	Active
CO	1949590	HH
CO	3020080	Active
CO	1288591	HH
CO	3230157	HH
CO	3676877	HH
CO	3364597	HH
CO	1243547	Active
CO	800463	Active
CO	52789	Active
CO	2058793	Active
CO	4861935	HH
CO	1751118	Active
CO	1904777	Active
CO	4800546	Active
CO	924220	Active
CO	3844003	Retired
CO	4465408	Active
CO	3625739	HH
CO	4966456	HH
CO	1122811	HH
CO	4859523	HH
CO	3551532	Active
CO	4421549	Retired
CO	4215133	HH
CO	2453049	Active
CO	1821770	HH
CO	644447	Retired
CO	3821853	Active
CO	2903321	HH
CO	1836724	Active
CO	3697328	Active
CO	21116	Active
CO	2464718	Retired
CO	872701	HH
CO	244449	Active
CO	4035130	HH
CO	1832091	Active
CO	3198873	Active
CO	2532356	Active
CO	587356	Retired
CO	1197057	HH
CO	3793319	Retired
CO	3575064	HH
CO	2428476	Retired
CO	3226797	HH
CO	3819302	HH
CO	1967223	HH
WA	3277348	HH
CO	663568	Active
CO	3419115	Active
CO	1892388	HH
CO	76793	HH
CO	2014151	HH
CO	1930717	HH
CO	4735447	Retired
CO	2460761	HH
CO	4823360	Retired
CO	3321379	Retired
CO	3853439	Active
CO	431821	HH
CO	994084	HH
CO	794096	Retired
CO	1060416	HH
CO	4165790	Retired
CO	2987842	HH
CO	899987	Active
CO	1768242	HH
CO	2024588	Retired
CO	802739	HH
CO	3360319	Active
CO	2492829	Active
CO	552505	HH
CO	2855554	Retired
CO	1941467	Retired
CO	2367013	Retired
CO	4152594	HH
CO	3924189	Active
CO	3924189	Retired
CO	2646288	Retired
CO	1845906	Retired
CO	4886815	HH
CO	599680	Active
CO	385516	HH
CO	1392982	HH
CO	471155	Retired
CO	2873290	Active
CO	1518455	HH
CO	1308721	Retired
CO	4048091	HH
CO	2037924	Retired
CO	3029665	Retired
CO	3279138	HH
CO	4557523	HH
CO	4208193	Retired
CO	503980	HH
CO	2598405	Active
CO	2137360	HH
CO	57784	Active
CO	3561813	Active
CO	1571935	Active
CO	1410990	Active
CO	1050490	HH
CO	617630	Active
IL	3649129	HH
CO	536609	Retired
CO	2131260	Retired
CO	1656087	HH
CO	1833729	Retired
CO	3004170	Retired
CO	3437522	HH
CO	4889575	Active
CO	3551003	HH
CO	262652	HH
CO	2821673	Retired
CO	3406963	Retired
CO	4015981	Active
CO	706447	HH
CO	2441833	HH
CO	493031	HH
CO	3710910	Active
CO	4897210	Retired
CO	3528160	Retired
CO	1843020	Retired
CO	2203352	Active
CO	736611	HH
CO	3293352	Active
CO	1436334	Active
CO	2364222	Active
CO	566854	Active
CO	2098957	HH
CO	128563	Active
CO	1044330	HH
CO	4783671	HH
CO	1119733	HH
CO	3299036	Retired
CO	635504	Active
CO	3421942	HH
CO	3157916	HH
CO	3027473	HH
CO	307334	Retired
CO	2690737	Retired
CO	1520737	Active
CO	124654	Active
CO	1860596	Retired
CO	2926565	Retired
CO	2700310	Active
CO	2946538	HH
CO	4518298	HH
CO	4548345	Active
CO	4475315	HH
CO	3149715	Retired
CO	1894722	HH
CO	1984510	HH
CO	2797763	HH
CO	272201	HH
CO	1953512	Retired
CO	1897192	Retired
CO	985998	HH
CO	470814	Active
CO	4999227	Retired
CO	391389	HH
CO	4180290	HH
CO	2270698	Retired
CO	663401	HH
CO	2830252	Retired
CO	3719091	Retired
CO	1899	HH
CO	4620866	Active
CO	971407	Active
CO	3003500	HH
CO	3730170	HH
CO	4478551	Retired
CO	132684	Retired
CO	2380509	Retired
CO	14710	Retired
CO	1299557	Retired
CO	2649833	Retired
CO	1773811	Retired
CO	4605633	HH
CO	4920863	HH
CO	95703	HH
CO	3685769	HH
CO	425876	HH
CO	4344775	Retired
CO	576722	Retired
CO	4112798	Active
CO	1996766	Retired
CO	2512429	Active
CO	751793	Retired
CO	2007726	Active
CO	4692992	Active
CO	1932589	Retired
CO	2875090	Active
CO	2400833	HH
CO	2212269	HH
CO	973897	HH
CO	3691324	HH
CO	3756501	Active
CO	1636015	Active
CO	739138	Retired
CO	4118855	Active
CO	4963634	HH
CO	846296	HH
CO	511702	HH
CO	1763672	Retired
CO	1763672	HH
CO	1446229	Active
CO	1978014	Retired
CO	182313	HH
CO	995136	Retired
CO	4924782	Active
CO	2245804	HH
CO	4924935	HH
CO	4335911	HH
CO	1907261	HH
CO	4241663	HH
CO	2094004	HH
CO	2882854	Active
CO	3375795	HH
CO	4835884	Active
CO	1116840	HH
CO	2319712	Active
CO	3406081	HH
CO	3567262	Retired
CO	1919022	Active
CO	3798775	Active
CO	4938331	HH
CO	3511793	HH
CO	2315673	HH
CO	348943	Active
CO	2194797	HH
CO	4485154	Active
CO	1310413	HH
CO	2760334	Retired
CO	2760334	Retired
CO	3050719	HH
CO	1680207	Active
CO	1724177	HH
CO	3456853	Active
CO	1955702	HH
CO	2792982	HH
CO	4681020	HH
CO	2410912	Active
CO	2970049	Active
CO	2539749	HH
CO	4140661	HH
CO	218034	Active
CO	3693145	HH
CO	667390	Active
CO	3380454	Active
SD	1837857	Active
CO	3232825	Active
CO	4736023	Active
CO	4740163	Active
CO	3364375	HH
CO	2090112	HH
CO	2387158	HH
CO	1516139	Active
CO	738058	HH
CO	2020643	Active
CO	796165	HH
CO	1195285	HH
CO	485613	HH
CO	3775009	HH
CO	1625249	HH
CO	370881	HH
CO	195754	Active
CO	4701246	HH
CO	1904156	Active
CO	194784	Active
CO	2307245	Active
CO	825895	Active
CO	1565078	Active
CO	4846707	Retired
CO	865018	Retired
CO	1754802	Retired
CO	2938089	HH
CO	251601	HH
CO	2567483	Active
CO	451766	HH
CO	4010739	Retired
CO	4321645	Retired
CO	1725989	HH
CO	1078301	Retired
CO	4423744	HH
CO	152173	Retired
CO	292279	Retired
CO	2254173	HH
CO	1975197	Active
CO	1264120	Retired
CO	3556444	HH
CO	2390452	HH
CO	124318	Active
CO	950560	Active
CO	1189349	Active
CO	4131148	Active
CO	4667158	HH
CO	3853325	HH
CO	4571599	Active
CO	1637151	HH
CO	767973	HH
CO	1084470	Retired
CO	2209552	Retired
CO	4520272	HH
CO	2833962	Retired
CO	1634717	Retired
CO	3598178	Active
CO	1839277	Active
CO	1059379	HH
CO	1047102	Active
CO	3603517	Retired
CO	1793608	HH
MI	3409892	Active
CO	2066301	Retired
CO	840998	Active
CO	2506357	HH
CO	3474067	Retired
CO	2262278	HH
CO	3179448	Active
CO	1999878	Active
CO	4252236	Active
CO	197338	HH
CO	3573846	HH
CO	932648	HH
CO	2815279	HH
CO	4243887	HH
CO	4303588	HH
CO	1840345	Active
CO	2706039	Active
CO	1389366	Retired
CO	2528444	HH
CO	575481	Active
CO	674569	HH
CO	2951173	HH
CO	4153530	Retired
CO	4550785	HH
CO	2488409	HH
CO	1052194	HH
CO	4427869	Retired
CO	4495155	HH
CO	3244282	HH
CO	1134632	Active
CO	57005	Active
CO	4860431	Active
CO	442685	Active
CO	4431094	Active
CO	4001818	HH
CO	2687364	Retired
CO	3721033	Active
CO	1192595	Active
CO	4039651	Active
CO	1781838	Active
CO	3026025	Active
CO	3119650	HH
CO	511971	Retired
CO	4308246	HH
CO	1816777	HH
CO	4020941	Active
CO	1361421	Active
CO	2558726	HH
CO	2671250	Retired
CO	2434317	Active
CO	2227295	Active
CO	4528820	HH
CO	2070891	Active
CO	456477	Active
CO	2208145	Active
CO	4094583	Retired
CO	2269832	Retired
CO	3729517	Active
CO	4665299	HH
CO	4255183	Active
CO	1660261	Active
CO	2866047	Active
CO	3723307	HH
CO	4245901	HH
CO	291466	Active
CO	4458675	Active
CO	3636719	Active
CO	3544326	HH
CO	3061582	HH
CO	742701	HH
CO	1314338	HH
CO	3495692	Active
CO	1200125	Active
CO	4914773	Active
CO	3594878	HH
CO	1768571	HH
CO	4961248	HH
CO	4759529	Active
CO	2521671	Active
CO	2521671	Active
CO	1880696	Active
CO	1775625	Active
CO	253956	HH
CO	2976651	Active
CO	2041071	Active
CO	2384314	HH
CO	4197225	HH
CO	384718	HH
CO	3277141	Active
CO	1483873	HH
CO	2642299	HH
CO	906342	HH
CO	1293496	HH
CO	3968449	HH
CO	1785066	Active
CO	729312	HH
CO	328771	HH
CO	3430616	Retired
CO	2733948	Active
CO	2380694	Active
CO	3663003	HH
CO	4335925	HH
CO	3096355	Active
CO	2461673	Active
CO	2533616	HH
CO	1967637	Active
CO	3646179	Active
CO	3270093	Retired
CO	4152519	HH
CO	2714043	HH
CO	1102292	Active
CO	3056966	Active
CO	642313	Active
CO	2098252	HH
CO	2250709	HH
CO	2707265	Active
CO	3021218	Retired
CO	660836	HH
CO	2304894	HH
CO	3647396	HH
CO	4071494	Active
CO	945443	Retired
CO	691851	HH
CO	4558565	Active
CO	4026578	HH
CO	3497462	HH
CO	918345	Active
CO	3550794	Active
CO	3197532	HH
CO	4281894	Active
CO	2478250	HH
CO	4079566	HH
CO	3339412	HH
CO	3760854	HH
CO	4058668	Active
CO	19904	Active
CO	3650586	Active
CO	1504602	HH
CO	4560421	Retired
CO	4090532	Active
CO	2666473	HH
CO	822567	HH
CO	2852576	HH
CO	166646	HH
CO	236041	HH
CO	3280564	Retired
CO	1571801	Retired
CO	3798813	HH
CO	3076847	Retired
CO	193321	Active
CO	868629	HH
CO	2492413	Retired
CO	3513970	Active
CO	2446576	Retired
CO	1942904	Retired
CO	3285916	Retired
CO	3210720	Active
CO	2001211	HH
CO	1898688	HH
CO	3145990	HH
CO	2723548	HH
CO	4296539	Active
CO	2079209	Retired
CO	2664117	HH
CO	4749739	HH
CO	2836040	HH
CO	2406407	Retired
CO	4507548	HH
CO	3895260	Retired
CO	2109806	Active
CO	4828629	Retired
CO	3790232	Active
CO	3195743	Retired
CO	146893	Retired
CO	2004781	Active
CO	4739030	Active
CO	60103	Retired
CO	2949305	HH
CO	1930316	HH
CO	3977770	HH
CO	671617	HH
CO	349623	Active
CO	4580867	Active
CO	4893236	HH
CO	2517016	Active
CO	743081	Active
CO	1160406	Active
CO	2436866	HH
CO	3731997	HH
CO	4215200	Retired
CO	377192	Active
CO	3291156	Retired
CO	3055711	Retired
CO	3726011	Active
CO	3347035	HH
CO	1008738	Active
CO	1227280	Retired
CO	1227280	Retired
CO	4115740	Retired
WA	774838	Active
CO	4651264	Active
CO	2074872	HH
CO	290335	Active
CO	4346138	Active
CO	1895618	HH
CO	2873589	HH
CO	22494	HH
CO	2975861	HH
CO	239463	Active
CO	1405118	Active
CO	1527346	HH
CO	3460043	Active
LA	3105475	HH
CO	3294732	HH
CO	2626066	Active
CO	3865192	Active
CO	4247716	HH
CO	2245045	HH
CO	1801339	Active
CO	2840719	HH
CO	4630992	HH
CO	799124	HH
CO	1510270	Active
CO	2868066	Active
CO	1340277	Active
CO	2116044	HH
CO	4434411	Active
CO	4829549	Active
CO	1718989	Active
CO	1553239	Active
CO	1047396	HH
CO	3393435	HH
CO	694445	HH
CO	4064424	Active
CO	1015462	HH
CO	3235552	Active
CO	511797	HH
CO	1943836	HH
CO	2916478	HH
CO	1420831	Active
CO	4680530	Retired
CO	1306381	Active
CO	60468	Active
CO	4683817	Active
CO	406799	HH
CO	3898703	HH
CO	4239922	Active
CO	3085680	Retired
CO	4867016	HH
CO	864724	Active
CO	2453076	Active
CO	1894447	Active
CO	3155449	Retired
CO	631104	Retired
CO	2959855	HH
CO	4585963	HH
CO	3371916	Active
CO	1368155	Retired
CO	870670	HH
CO	2044674	HH
CO	774801	HH
CO	4881071	Retired
CO	1886651	Active
CO	4450476	Retired
CO	2709852	HH
NC	1508760	HH
CO	2624486	HH
CO	1899564	HH
CO	4203203	HH
CO	4929446	HH
CO	3125278	Active
CO	326997	Active
CO	2591276	Active
CO	3650838	HH
CO	4125130	Retired
CO	2090473	Active
CO	3165770	HH
CO	3086096	Active
CO	1750034	HH
CO	4438521	HH
CO	2440090	Active
CO	2194456	Active
CO	4681788	HH
CO	3840494	HH
CO	3319017	HH
CO	4109124	HH
CO	3310102	HH
CO	1373893	HH
CO	530739	Retired
CO	459735	HH
CO	3429398	Active
CO	4121610	Active
CO	3009453	Active
CO	4218179	Active
CO	1379251	Retired
CO	2901031	Active
CO	794551	Active
CO	1919039	Active
CO	4763021	HH
CO	2767583	Active
CO	1799688	Active
CO	4088288	Active
CO	3965333	Active
CO	4025672	HH
CO	4182734	HH
CO	3621037	Active
CO	3508609	Retired
CO	2639489	Active
CO	3958428	HH
CO	3744621	HH
CO	2306898	HH
CO	2303066	Active
CO	796610	Active
	251561	Active
CO	4621818	Active
CO	3991358	Retired
CO	4772044	Active
CO	2053232	Active
CO	2291381	Active
CO	48813	HH
CO	130909	HH
CO	3512637	HH
CO	1256940	Retired
CO	2186227	HH
CO	4225396	HH
CO	1185161	Active
CO	92911	HH
CO	332275	HH
CO	1186352	Active
CO	1211322	Active
CO	3071280	Active
CO	4796417	Active
CO	3653901	Active
CO	4197882	Active
CO	1422306	Retired
CO	2969066	Active
CO	1590510	Active
CO	831819	HH
CO	2432682	HH
CO	4798872	HH
CO	1579684	Active
CO	800955	Active
CO	4487288	Active
CO	3394391	HH
CO	2779703	HH
CO	2138968	HH
CO	2278141	HH
CO	3461535	Active
CO	4398274	HH
CO	2500072	HH
CO	3371935	HH
CO	3790824	Active
CO	3791815	HH
CO	4479650	HH
TX	1267218	Active
CO	2982695	HH
CO	1466467	Active
CO	1661643	Active
CO	3597044	HH
CO	1151654	Active
CO	3194152	Active
CO	3525264	HH
CO	1630145	HH
CO	3733302	Active
CO	1862401	HH
CO	516083	Active
CO	685860	Active
CO	1286092	HH
CO	2601516	Active
CO	220895	HH
CO	4146654	Active
CO	313113	Active
CO	3854713	HH
CO	3104316	Active
CO	3599024	Active
CO	500217	Retired
CO	3658666	Active
CO	1178444	Active
CO	1749354	Active
CO	1749354	Retired
CO	104539	HH
CO	3230693	HH
CO	2759218	HH
CO	500747	HH
CO	845149	HH
CO	4076062	Active
CO	919699	HH
CO	2059744	HH
CO	1621295	HH
CO	4348761	HH
CO	2284523	Active
CO	4055942	Active
CO	2506763	HH
CO	343794	HH
CO	4179401	HH
CO	3357192	Active
CO	1898098	Active
CO	116788	HH
CO	4822162	HH
CO	905149	HH
CO	3168666	Retired
CO	2686735	HH
CO	844440	Retired
CO	2468576	Active
CO	844770	Active
WA	387711	Active
CO	4627628	Active
CO	2218417	HH
CO	4013391	HH
CO	16826	HH
CO	3049664	Active
CO	3916680	HH
CO	276444	Active
CO	3247527	HH
CO	560235	Active
CO	1547877	Active
CO	4067374	HH
CO	3934923	Active
CO	4842608	Retired
CO	1205791	HH
CO	4146126	HH
CO	1808077	Active
CO	3599696	HH
CO	2760695	HH
CO	202371	HH
CO	928675	HH
CO	3493834	Active
CO	734760	Active
CO	3141101	HH
CO	404268	Active
CO	1198511	Active
CO	169497	Active
CO	2626327	HH
CO	2277559	HH
CO	2050315	Active
CO	2645806	Active
CO	888087	Active
CO	3671217	Active
CO	2589908	Active
CO	2101884	Active
CO	2104431	Active
CO	4175014	Active
CO	2861457	Retired
CO	73513	HH
CO	3859570	HH
CO	4745719	Active
CO	3895224	Active
CO	865471	HH
CO	718894	Active
CO	2210706	HH
CO	1781463	HH
CO	2189391	Active
CO	3858877	HH
CO	690458	Active
CO	379275	HH
CO	4464573	Retired
CO	4475233	Active
CO	2264391	HH
CO	2635565	Active
CO	1560747	Active
CO	3269610	Active
CO	3057922	Active
CO	4242393	Active
CO	1785584	Active
CO	4803817	Retired
CO	2439654	HH
CO	3791071	Active
CO	2338769	HH
CO	463802	Active
CO	4070040	Active
CO	1947772	Active
CO	4682573	Active
CO	4419408	HH
CO	2737565	Active
CO	1945402	Active
CO	1891765	Active
CO	2962417	Active
CO	4789353	Active
CO	4919419	Active
CO	616832	Active
CO	1236071	HH
CO	3999317	Active
CO	3723915	Active
CO	2497031	HH
CO	2497031	Retired
CO	1708943	Active
CO	779727	Active
CO	1515786	HH
CO	1079015	Active
CO	446932	Retired
CO	2110568	HH
CO	898966	HH
CO	1755165	HH
CO	2850329	Active
CO	1900923	Active
CO	3944927	Active
CO	2948643	Active
CO	3766097	HH
CO	299328	HH
CO	2617256	Active
CO	3205021	HH
CO	2394674	HH
CO	3096812	Active
CO	3005794	HH
CO	3029987	HH
CO	1980461	HH
CO	1468815	Active
CO	4046460	HH
CO	1813637	Active
CO	2897159	Active
CO	4834653	Retired
CO	4834653	Active
CO	4744145	Active
CO	614323	Retired
CO	1555820	Active
CO	3473037	Active
CO	2742407	Active
CO	1224672	HH
CO	2382908	Retired
CO	3753997	HH
CO	598055	HH
CO	1383792	Active
CO	3141598	HH
CO	801961	Active
CO	2496133	Active
CO	1004875	HH
CO	408113	Active
CO	2958688	HH
CO	4076263	Active
CO	3704026	HH
CO	3782660	Active
CO	2512538	Active
CO	517954	HH
CO	3002641	Active
CO	1905974	Active
CO	4609773	HH
CO	4383610	Active
CO	4829753	Retired
CO	2159449	HH
CO	1645217	HH
CO	3205247	Active
CO	397397	HH
CO	71488	HH
CO	1502003	HH
CO	4588170	Active
CO	1933218	Active
CO	2755700	Retired
CO	1366567	Retired
CO	2005755	HH
CO	2308056	Retired
CO	2550407	Retired
CO	2712418	HH
CO	2469640	HH
CO	4740406	HH
CO	1280029	Active
CO	1910408	HH
CO	330112	Active
CO	3839891	HH
CO	439913	Active
CO	1453174	Active
CO	2917272	Active
CO	2283495	Active
CO	2241155	HH
CO	612577	HH
CO	1939664	HH
CO	3373185	HH
CO	4481947	HH
CO	821034	HH
CO	1430087	Active
CO	2059362	Active
CO	2690960	HH
CO	1204209	Retired
CO	3917091	Active
CO	4748245	HH
CO	1034507	Active
CO	4901662	Active
CO	831407	Retired
CO	728928	HH
CO	2722607	Active
CO	3787282	HH
CO	855545	Active
CO	3439143	HH
CO	2266687	HH
CO	4959960	Active
CO	1095651	HH
CO	2853367	Retired
CO	1021600	Retired
CO	2006200	Active
CO	3538360	Retired
CO	4543286	HH
CO	3690865	Active
CO	2891708	Active
CO	277108	Retired
CO	3813040	HH
CO	4610849	Retired
CO	2620345	HH
CO	4920843	HH
CO	3487554	Active
CO	1073728	Retired
CO	4656815	Active
CO	4684129	HH
CO	308473	Active
CO	3053799	Active
CO	4498334	HH
CO	33594	Active
CO	2348007	HH
CO	3431739	Active
CO	3650310	Active
CO	3953027	Active
CO	2604327	HH
CO	1956030	HH
CO	587035	Retired
CO	4191779	Active
CO	599186	HH
CO	2857006	Active
CO	2563871	HH
CO	4085150	Retired
CO	1548690	HH
CO	185092	HH
CO	4973820	Retired
CO	715274	Active
CO	1321217	HH
CO	4726672	HH
CO	3830270	HH
CO	3087023	HH
CO	2630913	HH
CO	1811775	Active
CO	4991338	Active
CO	3392928	Retired
CO	2548217	HH
CO	2877519	HH
CO	907909	HH
CO	3778546	Retired
CO	2426068	Active
CO	3944831	Active
CO	2135237	HH
CO	4551486	HH
CO	72884	Active
CO	3167655	HH
CO	1627187	HH
CO	1383834	HH
CO	4647676	HH
CO	4542900	HH
CO	1690353	Retired
CO	1648458	Active
CO	982801	HH
CO	4138407	Active
CO	3186932	Active
CO	3868588	HH
CO	3054774	Active
CO	1575340	HH
CO	754931	Active
CO	4048507	HH
CO	4642015	Retired
CO	2859036	Active
CO	1372528	Active
CO	2724314	HH
CO	2144489	HH
CO	1797144	Active
CO	2471840	HH
CO	2712736	HH
CO	786093	Active
CO	4433983	HH
CO	2863831	Active
CO	1414472	Active
CO	1937300	HH
CO	2972634	Active
CO	730074	Active
CO	2636824	HH
CO	581915	Retired
CO	58723	Active
CO	699522	Active
CO	1108725	Retired
CO	4849262	Active
CO	1482566	Active
CO	3694346	Active
CO	311783	Active
CO	2968552	HH
CO	3163095	HH
CO	79952	Active
CO	1513142	Retired
CO	4030978	Active
CO	3222795	HH
CO	2700876	Active
CO	3127088	HH
CO	4063520	Active
CO	1202839	HH
CO	2617450	HH
CO	4095208	HH
CO	789369	Active
CO	1661272	Active
CO	4046115	HH
CO	2394463	HH
CO	3383717	Active
CO	1261946	Active
CO	892423	HH
CO	4597672	HH
CO	2119183	HH
CO	711476	Retired
CO	3509370	HH
CO	86811	Retired
